code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,all_activity_sumclick,after_clicks_sum,before_clicks_sum,forumng_clicks_sum,homepage_clicks_sum,oucontent_clicks_sum,subpage_clicks_sum,url_clicks_sum,resource_clicks_sum,glossary_clicks_sum,dataplus_clicks_sum,oucollaborate_clicks_sum,quiz_clicks_sum,ouelluminate_clicks_sum,sharedsubpage_clicks_sum,questionnaire_clicks_sum,page_clicks_sum,externalquiz_clicks_sum,ouwiki_clicks_sum,dualpane_clicks_sum,repeatactivity_clicks_sum,folder_clicks_sum,htmlactivity_clicks_sum,date_registration,module_presentation_length,CMA_sumScore,TMA_sumScore,Exam_sumScore
0,1,0,11,1,7,0,0,60,0,Withdrawn,880,815,65,119,231,391,86,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,268,0,75,0
0,1,1,6,0,5,2,0,60,0,Pass,1950,1661,289,143,283,1263,157,89,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,81,268,0,386,0
0,1,1,12,1,0,0,0,60,0,Pass,838,679,159,195,245,259,91,37,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,268,0,302,0
0,1,1,2,1,7,1,0,120,0,Pass,3644,3516,128,1650,725,1082,125,31,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,268,0,392,0
0,1,1,12,0,1,0,0,60,0,Fail,65,65,0,0,19,23,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,268,0,246,0
0,1,1,0,0,6,0,0,180,1,Pass,547,544,3,6,81,371,74,5,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,268,0,390,0
0,1,1,12,0,3,0,0,60,0,Distinction,2219,2059,160,343,413,1227,137,85,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,268,0,402,0
0,1,1,0,0,5,0,0,120,0,Pass,569,558,11,138,222,132,64,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,268,0,412,0
0,1,0,6,1,5,1,0,120,0,Fail,164,164,0,5,28,113,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,268,0,0,0
0,1,1,5,1,8,1,0,60,0,Pass,761,735,26,66,161,393,97,5,34,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,268,0,369,0
0,1,1,8,1,9,1,0,120,0,Withdrawn,198,54,144,6,32,142,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,268,0,0,0
0,1,1,12,0,1,0,0,60,0,Fail,166,166,0,7,61,45,38,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,268,0,171,0
0,1,1,0,0,7,1,0,60,0,Fail,821,786,35,1,140,579,58,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,268,0,276,0
0,1,0,3,0,0,0,0,120,0,Pass,891,780,111,250,130,396,68,29,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,38,268,0,282,0
0,1,1,0,0,1,1,0,60,0,Pass,2129,1933,196,472,719,748,121,32,31,1,5,0,0,0,0,0,0,0,0,0,0,0,0,52,268,0,350,0
0,1,1,9,1,4,0,0,60,0,Pass,1465,1370,95,13,401,832,119,78,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,268,0,384,0
0,1,0,9,0,5,0,0,120,1,Pass,437,360,77,58,95,193,55,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,268,0,252,0
0,1,1,10,1,5,1,0,120,0,Fail,292,239,53,88,64,66,50,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,268,0,278,0
0,1,1,12,0,0,0,0,180,0,Pass,677,634,43,43,121,408,76,15,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,19,268,0,332,0
0,1,1,4,1,2,0,0,60,0,Distinction,2342,1968,374,1037,660,465,112,49,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,268,0,435,0
0,1,0,8,0,8,1,0,60,0,Pass,2333,2333,0,208,483,1322,179,111,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,64,268,0,364,0
0,1,1,1,0,8,0,0,60,0,Pass,1062,987,75,60,282,637,66,3,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155,268,0,339,0
0,1,1,12,0,9,0,0,120,0,Pass,543,537,6,19,147,248,88,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,268,0,378,0
0,1,1,2,0,2,0,0,120,0,Pass,164,164,0,9,67,46,28,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,268,0,339,0
0,1,1,12,0,7,0,0,120,0,Pass,910,760,150,66,328,429,71,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,268,0,340,0
0,1,0,3,0,8,1,0,60,0,Pass,671,608,63,224,174,200,52,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,268,0,319,0
0,1,1,9,0,9,1,0,60,0,Pass,875,754,121,167,182,445,58,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,268,0,303,0
0,1,1,6,0,0,0,0,90,0,Withdrawn,639,594,45,104,161,271,61,22,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,268,0,209,0
0,1,1,11,0,7,0,0,120,0,Fail,363,331,32,51,112,171,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,268,0,225,0
0,1,0,5,0,5,1,0,120,0,Pass,3003,2943,60,1228,692,898,129,25,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,54,268,0,342,0
0,1,1,5,0,6,0,0,60,0,Pass,876,854,22,119,179,465,98,3,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,38,268,0,371,0
0,1,1,12,1,5,0,0,180,0,Pass,996,970,26,82,281,517,92,2,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,268,0,307,0
0,1,1,12,0,9,0,0,240,0,Fail,1183,1171,12,61,300,713,81,3,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,57,268,0,232,0
0,1,0,7,0,8,0,0,60,0,Pass,955,824,131,180,240,392,89,33,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,268,0,325,0
0,1,1,9,0,5,1,0,60,0,Pass,1445,1281,164,74,343,887,78,55,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,268,0,363,0
0,1,1,10,0,2,1,0,120,0,Pass,509,348,161,23,95,260,106,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,268,0,219,0
0,1,1,4,0,2,0,0,120,0,Pass,1388,1192,196,316,353,556,104,41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,268,0,386,0
0,1,1,6,0,9,0,0,240,1,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,268,0,0,0
0,1,1,12,0,5,0,0,120,0,Pass,807,778,29,44,220,469,57,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,268,0,382,0
0,1,1,11,1,0,1,0,90,0,Withdrawn,1359,1022,337,297,291,597,99,34,25,0,12,4,0,0,0,0,0,0,0,0,0,0,0,60,268,0,179,0
0,1,1,6,0,4,0,0,60,1,Fail,342,342,0,60,67,161,42,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,268,0,228,0
0,1,0,5,0,7,0,0,60,0,Pass,411,411,0,41,63,270,28,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,268,0,292,0
0,1,0,7,0,7,0,0,150,0,Pass,646,532,114,247,108,234,36,5,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52,268,0,299,0
0,1,1,3,0,2,0,0,120,0,Pass,739,730,9,135,171,348,58,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,268,0,353,0
0,1,1,9,1,8,0,0,120,0,Withdrawn,1009,897,112,351,217,356,50,21,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,268,0,81,0
0,1,1,3,1,3,0,0,60,0,Distinction,1241,1193,48,160,289,702,52,24,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,38,268,0,438,0
0,1,1,7,1,9,1,0,60,0,Withdrawn,400,353,47,36,67,260,29,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,268,0,86,0
0,1,0,9,0,2,0,0,60,0,Pass,2832,2391,441,727,710,1004,269,98,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,268,0,353,0
0,1,0,4,0,8,0,0,60,0,Fail,58,43,15,12,14,22,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,268,0,0,0
0,1,1,7,1,8,0,0,120,0,Pass,901,901,0,71,200,585,30,6,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,268,0,333,0
0,1,1,5,1,8,1,0,60,0,Pass,998,951,47,16,240,655,63,5,4,0,14,1,0,0,0,0,0,0,0,0,0,0,0,16,268,0,365,0
0,1,1,3,0,4,0,0,120,0,Pass,1129,1065,64,554,208,318,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,268,0,359,0
0,1,1,7,1,9,0,0,120,0,Pass,521,502,19,58,106,284,62,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,268,0,362,0
0,1,1,5,1,4,0,0,120,0,Pass,2328,2040,288,389,610,979,219,111,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,127,268,0,405,0
0,1,1,7,1,6,0,0,60,0,Pass,910,805,105,87,172,568,69,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,51,268,0,360,0
0,1,1,11,1,8,0,0,120,0,Fail,224,192,32,6,63,104,42,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,268,0,296,0
0,1,0,6,1,3,0,0,60,0,Withdrawn,488,488,0,1,36,419,21,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,268,0,163,0
0,1,1,11,1,7,0,0,120,0,Pass,780,778,2,7,113,605,38,2,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,158,268,0,366,0
0,1,1,2,1,9,0,0,120,0,Pass,1271,1165,106,326,341,530,60,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,268,0,357,0
0,1,1,0,0,3,0,0,120,0,Fail,194,194,0,36,54,77,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,268,0,80,0
0,1,1,9,0,9,0,0,120,0,Pass,7067,6962,105,3436,1907,1501,150,7,51,2,12,1,0,0,0,0,0,0,0,0,0,0,0,17,268,0,414,0
0,1,1,8,1,9,1,0,60,0,Pass,605,545,60,216,133,224,21,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,268,0,381,0
0,1,1,4,1,2,2,0,60,0,Withdrawn,955,918,37,7,145,744,44,5,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,268,0,315,0
0,1,1,6,1,9,1,0,60,0,Fail,406,332,74,65,80,232,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,268,0,132,0
0,1,1,8,1,9,2,0,120,0,Pass,3064,2961,103,542,449,1745,181,112,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,268,0,330,0
0,1,1,11,0,6,2,0,120,0,Distinction,5680,5234,446,1637,1300,2138,360,144,59,6,36,0,0,0,0,0,0,0,0,0,0,0,0,57,268,0,404,0
0,1,0,8,0,5,2,0,120,0,Withdrawn,1228,762,466,702,120,257,70,39,20,16,1,3,0,0,0,0,0,0,0,0,0,0,0,73,268,0,75,0
0,1,1,8,0,7,2,0,60,0,Pass,4007,3686,321,2096,1148,455,208,77,15,1,7,0,0,0,0,0,0,0,0,0,0,0,0,138,268,0,360,0
0,1,1,11,0,6,2,0,60,0,Distinction,7288,6858,430,2624,1957,1959,482,210,40,4,12,0,0,0,0,0,0,0,0,0,0,0,0,67,268,0,406,0
0,1,0,0,0,9,1,0,60,0,Pass,3004,2727,277,341,714,1510,260,141,25,8,4,1,0,0,0,0,0,0,0,0,0,0,0,91,268,0,382,0
0,1,0,9,0,5,1,0,60,0,Pass,1357,1235,122,856,264,135,63,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,268,0,309,0
0,1,1,5,1,4,1,0,60,0,Pass,1216,1190,26,20,326,693,118,43,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,268,0,386,0
0,1,0,0,0,4,1,0,60,0,Pass,870,827,43,99,156,569,33,3,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,170,268,0,360,0
0,1,1,9,0,8,1,0,180,0,Withdrawn,1980,1940,40,1107,450,380,34,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,268,0,239,0
0,1,0,11,1,9,1,0,60,0,Pass,3098,2880,218,483,592,1697,186,96,29,0,14,1,0,0,0,0,0,0,0,0,0,0,0,62,268,0,340,0
0,1,1,8,1,9,1,0,60,0,Pass,5988,5501,487,2734,1150,1539,280,126,126,21,8,4,0,0,0,0,0,0,0,0,0,0,0,108,268,0,283,0
0,1,0,3,0,3,1,0,60,0,Pass,1896,1808,88,131,404,1268,51,2,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,87,268,0,350,0
0,1,1,6,1,8,2,0,60,0,Pass,1695,1515,180,286,409,758,183,30,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,144,268,0,413,0
0,1,1,12,0,2,1,0,60,0,Withdrawn,641,606,35,75,114,398,49,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,268,0,131,0
0,1,1,11,0,7,1,0,60,0,Fail,240,183,57,108,49,65,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,268,0,70,0
0,1,0,1,1,3,1,0,60,0,Pass,910,808,102,147,221,478,40,6,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,195,268,0,376,0
0,1,0,12,0,1,1,0,120,0,Fail,1907,1864,43,264,406,997,109,88,26,7,9,1,0,0,0,0,0,0,0,0,0,0,0,169,268,0,118,0
0,1,1,9,0,9,1,0,60,0,Withdrawn,467,317,150,199,86,129,34,5,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,87,268,0,0,0
0,1,1,11,1,4,1,0,120,0,Pass,3460,3294,166,1184,832,1174,123,84,33,1,28,1,0,0,0,0,0,0,0,0,0,0,0,38,268,0,409,0
0,1,0,0,0,4,1,0,60,1,Fail,939,939,0,224,243,380,59,20,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,20,268,0,308,0
0,1,1,3,0,7,1,0,60,0,Pass,3493,3329,164,835,568,1869,134,64,14,0,7,2,0,0,0,0,0,0,0,0,0,0,0,30,268,0,309,0
0,1,0,7,0,8,1,0,60,0,Pass,4202,4102,100,2340,607,1020,125,84,13,0,12,1,0,0,0,0,0,0,0,0,0,0,0,102,268,0,365,0
0,1,1,3,0,9,1,0,60,0,Pass,723,723,0,118,92,440,54,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,268,0,398,0
0,1,1,8,1,9,1,0,60,0,Fail,998,885,113,131,203,571,57,3,11,8,2,12,0,0,0,0,0,0,0,0,0,0,0,95,268,0,155,0
0,1,1,5,0,6,1,0,60,0,Distinction,6025,5286,739,2774,1078,1615,283,159,91,2,23,0,0,0,0,0,0,0,0,0,0,0,0,195,268,0,423,0
0,1,1,11,0,3,1,0,60,0,Pass,5061,4571,490,2630,1093,1109,135,71,12,3,8,0,0,0,0,0,0,0,0,0,0,0,0,191,268,0,425,0
0,1,0,5,0,5,1,0,60,0,Withdrawn,643,495,148,83,178,246,83,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,268,0,68,0
0,1,0,6,1,4,1,0,60,0,Pass,2756,2583,173,728,611,1054,190,114,55,0,4,0,0,0,0,0,0,0,0,0,0,0,0,106,268,0,391,0
0,1,1,0,0,6,1,0,60,0,Pass,1759,1704,55,258,220,1005,191,30,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,268,0,419,0
0,1,1,8,0,3,1,0,75,0,Withdrawn,2756,2272,484,1292,422,870,92,46,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,198,268,0,122,0
0,1,0,6,0,1,1,0,60,0,Withdrawn,420,0,420,81,74,210,41,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,268,0,0,0
0,1,1,7,1,7,2,0,60,0,Pass,7057,6507,550,1853,1220,3745,131,26,79,1,2,0,0,0,0,0,0,0,0,0,0,0,0,43,268,0,331,0
0,1,1,2,1,2,1,0,60,0,Pass,1443,1419,24,355,231,744,61,34,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,106,268,0,384,0
0,1,1,6,0,3,1,0,60,0,Pass,459,394,65,22,86,291,44,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,268,0,387,0
0,1,1,9,0,4,1,0,60,0,Pass,6518,6383,135,3591,1475,1155,210,60,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,164,268,0,355,0
0,1,1,9,0,4,1,0,300,1,Pass,5975,5718,257,3333,1403,1099,105,4,17,0,11,3,0,0,0,0,0,0,0,0,0,0,0,53,268,0,313,0
0,1,1,12,0,5,1,0,60,0,Pass,1754,1687,67,662,383,591,79,9,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42,268,0,360,0
0,1,0,8,0,7,1,0,60,1,Pass,931,927,4,69,226,492,89,45,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81,268,0,368,0
0,1,0,1,0,8,0,0,60,0,Pass,4294,4002,292,154,426,3562,104,18,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,57,268,0,352,0
0,1,1,8,0,9,1,0,60,0,Pass,1992,1744,248,542,481,830,87,34,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,102,268,0,365,0
0,1,0,0,0,4,1,0,120,1,Pass,470,369,101,77,142,192,43,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,268,0,268,0
0,1,1,11,0,0,1,0,60,0,Withdrawn,11139,10482,657,4908,3638,1744,471,296,63,5,13,1,0,0,0,0,0,0,0,0,0,0,0,108,268,0,418,0
0,1,1,2,0,5,1,0,120,0,Pass,1216,1005,211,13,245,834,88,11,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,195,268,0,269,0
0,1,0,0,0,9,0,0,60,1,Pass,1401,1362,39,91,312,719,169,80,12,1,16,1,0,0,0,0,0,0,0,0,0,0,0,32,268,0,380,0
0,1,1,5,0,3,1,0,60,0,Pass,519,483,36,88,133,231,47,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,268,0,392,0
0,1,0,9,0,7,1,0,60,0,Pass,1734,1687,47,174,416,871,195,20,55,0,2,1,0,0,0,0,0,0,0,0,0,0,0,137,268,0,333,0
0,1,0,0,0,6,0,0,60,0,Fail,2386,2186,200,664,443,1032,139,77,14,0,17,0,0,0,0,0,0,0,0,0,0,0,0,74,268,0,306,0
0,1,1,3,0,3,1,0,330,1,Withdrawn,1430,1429,1,6,447,744,153,77,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,268,0,107,0
0,1,0,3,0,3,1,0,60,0,Withdrawn,849,822,27,120,181,369,99,61,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,65,268,0,181,0
0,1,0,8,0,9,1,0,60,0,Pass,1146,1102,44,342,215,466,74,29,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,123,268,0,348,0
0,1,0,11,0,0,0,0,120,0,Pass,685,593,92,37,210,300,90,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,268,0,339,0
0,1,0,9,0,5,1,0,60,0,Fail,1967,1842,125,479,299,1036,101,28,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,148,268,0,239,0
0,1,1,11,0,0,1,0,60,0,Pass,701,700,1,79,140,393,55,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,268,0,328,0
0,1,0,5,0,8,1,0,60,0,Distinction,4712,4312,400,1362,859,2231,150,49,35,5,15,6,0,0,0,0,0,0,0,0,0,0,0,35,268,0,412,0
0,1,1,3,0,5,1,0,120,0,Withdrawn,1262,1248,14,65,150,640,249,134,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,59,268,0,198,0
0,1,0,8,0,7,1,0,60,0,Pass,1888,1766,122,44,386,1103,204,124,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,268,0,263,0
0,1,1,5,1,2,2,0,60,0,Pass,2385,2237,148,298,461,1448,119,10,18,0,31,0,0,0,0,0,0,0,0,0,0,0,0,59,268,0,350,0
0,1,1,6,0,7,1,0,60,1,Withdrawn,319,81,238,123,42,106,25,2,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,268,0,0,0
0,1,0,12,0,4,0,0,60,0,Pass,3385,3385,0,1001,559,1671,106,25,12,0,9,2,0,0,0,0,0,0,0,0,0,0,0,49,268,0,311,0
0,1,0,11,0,8,0,0,60,1,Pass,1454,1351,103,371,170,810,58,34,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,32,268,0,369,0
0,1,0,5,0,4,0,0,120,0,Fail,231,201,30,53,26,119,27,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,268,0,70,0
0,1,0,12,0,3,1,0,60,0,Pass,1346,1230,116,412,218,630,50,5,16,0,13,2,0,0,0,0,0,0,0,0,0,0,0,50,268,0,345,0
0,1,0,3,0,7,1,0,60,0,Pass,4214,3893,321,2202,586,1229,121,42,23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,113,268,0,330,0
0,1,0,0,0,5,1,0,60,0,Pass,1401,1375,26,354,308,505,177,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,268,0,336,0
0,1,0,5,1,3,1,0,60,0,Pass,1455,1262,193,290,264,746,93,51,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,268,0,378,0
0,1,1,6,0,2,0,0,60,0,Pass,1080,953,127,283,254,398,86,34,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,66,268,0,356,0
0,1,0,11,0,1,1,0,60,0,Pass,3236,3138,98,1019,655,920,330,220,50,0,41,1,0,0,0,0,0,0,0,0,0,0,0,116,268,0,382,0
0,1,0,8,0,8,1,0,120,0,Withdrawn,2543,2489,54,577,389,1449,84,20,16,2,5,1,0,0,0,0,0,0,0,0,0,0,0,28,268,0,109,0
0,1,0,1,0,2,0,0,60,0,Pass,1685,1625,60,563,335,581,117,43,25,0,20,1,0,0,0,0,0,0,0,0,0,0,0,74,268,0,415,0
0,1,1,8,0,3,1,0,60,0,Pass,307,224,83,14,83,174,24,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,268,0,257,0
0,1,1,8,0,9,0,0,150,0,Pass,303,158,145,15,60,186,28,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,268,0,306,0
0,1,0,1,1,2,1,0,60,0,Withdrawn,1129,973,156,204,169,623,70,29,30,2,1,1,0,0,0,0,0,0,0,0,0,0,0,45,268,0,96,0
0,1,1,10,0,9,1,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,268,0,0,0
0,1,0,6,1,9,1,0,60,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,268,0,0,0
0,1,0,0,0,4,1,0,120,0,Pass,565,565,0,43,133,241,92,46,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,268,0,286,0
0,1,0,3,0,4,0,0,60,0,Distinction,593,591,2,121,86,271,78,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,268,0,400,0
0,1,1,12,0,2,1,0,60,0,Fail,1814,1752,62,221,511,823,128,93,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,38,268,0,366,0
0,1,0,12,0,6,0,0,60,0,Fail,445,416,29,1,86,261,77,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,268,0,206,0
0,1,0,4,1,2,0,0,60,0,Fail,1588,1402,186,140,329,811,196,24,79,1,8,0,0,0,0,0,0,0,0,0,0,0,0,102,268,0,339,0
0,1,0,0,0,7,0,0,180,0,Withdrawn,373,227,146,28,95,198,37,3,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,53,268,0,68,0
0,1,0,6,1,9,0,0,60,1,Pass,7182,6619,563,3656,1373,1640,338,108,56,1,8,2,0,0,0,0,0,0,0,0,0,0,0,80,268,0,417,0
0,1,1,7,1,2,0,0,300,0,Withdrawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,268,0,0,0
0,1,0,0,0,8,0,0,120,0,Pass,2148,2090,58,54,429,1361,164,106,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,268,0,378,0
0,1,0,3,0,7,1,0,60,0,Pass,2146,2008,138,860,248,791,164,78,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,268,0,253,0
0,1,0,1,0,2,0,0,120,0,Pass,749,693,56,144,206,291,43,14,39,1,10,1,0,0,0,0,0,0,0,0,0,0,0,185,268,0,367,0
0,1,1,8,0,9,0,0,60,0,Withdrawn,818,817,1,286,124,339,48,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,268,0,292,0
0,1,0,8,0,8,0,0,120,0,Fail,574,499,75,153,96,248,47,17,6,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17,268,0,234,0
0,1,1,6,1,2,0,0,120,0,Withdrawn,1497,1141,356,162,146,1142,40,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,268,0,160,0
0,1,1,9,0,5,1,0,90,0,Distinction,3344,2807,537,544,729,1755,176,48,30,13,46,3,0,0,0,0,0,0,0,0,0,0,0,38,268,0,414,0
0,1,0,8,0,8,1,0,60,0,Pass,2458,2291,167,220,457,1299,283,176,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,73,268,0,388,0
0,1,1,3,0,1,1,0,120,1,Withdrawn,655,655,0,77,118,361,77,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,268,0,51,0
0,1,0,4,0,3,0,0,60,0,Pass,2684,2494,190,599,457,1317,194,76,13,0,28,0,0,0,0,0,0,0,0,0,0,0,0,53,268,0,372,0
0,1,0,1,0,3,0,0,60,0,Pass,622,612,10,131,122,239,50,5,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,268,0,303,0
0,1,1,6,0,8,1,0,120,0,Fail,183,154,29,5,53,80,37,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,268,0,74,0
0,1,1,8,0,8,1,0,180,0,Pass,1611,1526,85,117,269,1077,91,40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,268,0,350,0
0,1,1,3,0,8,1,0,60,0,Pass,4187,3846,341,299,1223,1690,551,406,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,81,268,0,453,0
0,1,1,6,1,9,2,0,60,0,Pass,3424,3211,213,467,539,2302,67,5,14,0,29,1,0,0,0,0,0,0,0,0,0,0,0,52,268,0,394,0
0,1,1,8,1,7,2,0,60,0,Fail,967,950,17,174,152,507,79,43,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,268,0,112,0
0,1,0,12,0,2,1,0,60,0,Fail,523,499,24,136,118,173,78,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,268,0,178,0
0,1,0,6,1,5,2,0,60,0,Withdrawn,2176,2010,166,987,543,497,90,6,48,4,1,0,0,0,0,0,0,0,0,0,0,0,0,106,268,0,67,0
0,1,1,5,0,4,0,0,60,0,Pass,323,261,62,23,73,190,29,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,268,0,398,0
